State,Fiscal year,Country,Commodity name,Dollar value,Fiscal quarter,Trade type,Fiscal quarter description
NC,2021,Canada,"Tobacco, Unmanufactured",11267223,4,Imports,Fiscal Quarter 4
FL,2023,Dominican Republic,"Tobacco, Manufactured",230239864,4,Imports,Fiscal Quarter 4
ME,2022,World,"Baked Goods, Cereals, And Pasta",7886969,4,Imports,Fiscal Quarter 4
MO,2022,Canada,Wheat,32202420,3,Imports,Fiscal Quarter 3
SC,2020,Italy,Wine And Related Products,4112395,3,Imports,Fiscal Quarter 3
AL,2020,Italy,Wine And Related Products,3248425,1,Imports,Fiscal Quarter 1
MI,2024,World,Processed Fruit And Vegetables,60956705,1,Imports,Fiscal Quarter 1
NC,2019,Turkey,"Tobacco, Unmanufactured",46074832,1,Imports,Fiscal Quarter 1
DC,2024,World,Wine And Related Products,2099565,1,Imports,Fiscal Quarter 1
PA,2019,Dominican Republic,Cocoa Beans,10862311,4,Imports,Fiscal Quarter 4
ID,2022,Canada,Beef And Beef Products,6179538,4,Imports,Fiscal Quarter 4
SC,2019,Colombia,"Coffee, Unroasted",48401113,4,Imports,Fiscal Quarter 4
AZ,2022,Canada,Fresh Fruit - Other,1610393,4,Imports,Fiscal Quarter 4
TX,2019,World,Tree Nuts,195367496,2,Imports,Fiscal Quarter 2
PR,2020,World,Processed Fruit And Vegetables,33604149,2,Imports,Fiscal Quarter 2
NE,2021,World,Other Feeds And Grain Products,14833323,4,Imports,Fiscal Quarter 4
AZ,2019,Mexico,"Baked Goods, Cereals, And Pasta",10089958,2,Imports,Fiscal Quarter 2
ID,2020,Canada,Processed Fruit And Vegetables,3970185,3,Imports,Fiscal Quarter 3
LA,2022,Canada,Other Livestock Products,19255924,2,Imports,Fiscal Quarter 2
CT,2020,World,"Baked Goods, Cereals, And Pasta",17208093,1,Imports,Fiscal Quarter 1
FL,2024,Colombia,Nursery Products And Cut Flowers,244277503,1,Imports,Fiscal Quarter 1
MO,2022,Bulgaria,Other Feeds And Grain Products,2880000,4,Imports,Fiscal Quarter 4
HI,2021,Netherlands,Beer,2286448,1,Imports,Fiscal Quarter 1
WA,2024,Honduras,"Coffee, Unroasted",5404423,2,Imports,Fiscal Quarter 2
DC,2022,Spain,Wine And Related Products,140740,3,Imports,Fiscal Quarter 3
NV,2020,India,Processed Fruit And Vegetables,2760982,1,Imports,Fiscal Quarter 1
VI,2022,Latvia,Distilled Spirits,74903,2,Imports,Fiscal Quarter 2
KY,2023,Greece,"Baked Goods, Cereals, And Pasta",105642,4,Imports,Fiscal Quarter 4
WY,2024,United Kingdom,Live Animals,60650,1,Imports,Fiscal Quarter 1
NV,2019,Spain,Wine And Related Products,263563,2,Imports,Fiscal Quarter 2
WI,2019,Canada,Other Livestock Products,9107737,4,Imports,Fiscal Quarter 4
AR,2022,Canada,Vegetable Oils,3722863,1,Imports,Fiscal Quarter 1
AZ,2023,India,"Baked Goods, Cereals, And Pasta",1457866,4,Imports,Fiscal Quarter 4
DE,2022,Egypt,Processed Fruit And Vegetables,7735118,3,Imports,Fiscal Quarter 3
NJ,2023,Spain,Vegetable Oils,29664002,3,Imports,Fiscal Quarter 3
NC,2021,World,Other Feeds And Grain Products,17532191,3,Imports,Fiscal Quarter 3
GA,2020,World,Vegetable Oils,170379264,2,Imports,Fiscal Quarter 2
IL,2019,Ireland,Dairy Products,14993490,2,Imports,Fiscal Quarter 2
WV,2021,Canada,Other Feeds And Grain Products,258246,4,Imports,Fiscal Quarter 4
DC,2023,France,Wine And Related Products,2654170,4,Imports,Fiscal Quarter 4
KS,2021,World,Other Feeds And Grain Products,44252365,4,Imports,Fiscal Quarter 4
OR,2019,Mexico,Vegetable Oils,360216,1,Imports,Fiscal Quarter 1
ME,2021,United Kingdom,Other Feeds And Grain Products,7656,2,Imports,Fiscal Quarter 2
US,2023,Canada,Vegetable Oils,1376182086,1,Imports,Fiscal Quarter 1
TX,2022,Chile,Fresh Fruit - Other,15798663,4,Imports,Fiscal Quarter 4
FL,2020,Indonesia,"Tobacco, Manufactured",3410369,2,Imports,Fiscal Quarter 2
VT,2022,Brazil,"Sugars, Sweeteners, And Beverage Bases",797010,3,Imports,Fiscal Quarter 3
MD,2022,Chile,Vegetable Oils,662022,3,Imports,Fiscal Quarter 3
IL,2020,World,Distilled Spirits,200936110,4,Imports,Fiscal Quarter 4
US,2022,World,"Baked Goods, Cereals, And Pasta",3259604254,4,Imports,Fiscal Quarter 4
CT,2021,World,Processed Fruit And Vegetables,18569911,4,Imports,Fiscal Quarter 4
NM,2023,World,Tree Nuts,11920031,1,Imports,Fiscal Quarter 1
ND,2020,China,Processed Fruit And Vegetables,2464002,2,Imports,Fiscal Quarter 2
NV,2024,China,Processed Fruit And Vegetables,676509,1,Imports,Fiscal Quarter 1
NJ,2021,Spain,Wine And Related Products,14673918,1,Imports,Fiscal Quarter 1
GA,2020,Argentina,"Sugars, Sweeteners, And Beverage Bases",87156,3,Imports,Fiscal Quarter 3
MN,2019,New Zealand,Wine And Related Products,1542631,3,Imports,Fiscal Quarter 3
CT,2020,India,"Sugars, Sweeteners, And Beverage Bases",7368669,4,Imports,Fiscal Quarter 4
PR,2019,Nicaragua,"Sugars, Sweeteners, And Beverage Bases",4272914,4,Imports,Fiscal Quarter 4
HI,2024,Netherlands,Distilled Spirits,531258,1,Imports,Fiscal Quarter 1
AZ,2020,Bolivia,"Baked Goods, Cereals, And Pasta",100209,1,Imports,Fiscal Quarter 1
WA,2019,Colombia,"Coffee, Unroasted",18740104,2,Imports,Fiscal Quarter 2
KY,2023,Mexico,Distilled Spirits,94009432,2,Imports,Fiscal Quarter 2
IA,2019,United Kingdom,Other Livestock Products,1190995,2,Imports,Fiscal Quarter 2
MN,2022,Canada,Oilseeds,22757370,3,Imports,Fiscal Quarter 3
IL,2022,World,Distilled Spirits,416982126,4,Imports,Fiscal Quarter 4
AL,2023,Canada,Processed Fruit And Vegetables,1081670,2,Imports,Fiscal Quarter 2
CA,2024,Mexico,Vegetable Oils,73075253,1,Imports,Fiscal Quarter 1
SC,2022,New Zealand,Beef And Beef Products,2728498,2,Imports,Fiscal Quarter 2
SD,2024,Canada,Beef And Beef Products,276868,1,Imports,Fiscal Quarter 1
DC,2019,United Kingdom,Distilled Spirits,204208,3,Imports,Fiscal Quarter 3
OH,2019,Canada,Processed Fruit And Vegetables,16385761,2,Imports,Fiscal Quarter 2
SC,2022,United Kingdom,Distilled Spirits,2097369,2,Imports,Fiscal Quarter 2
GA,2024,Canada,Vegetable Oils,53750400,3,Imports,Fiscal Quarter 3
IL,2022,Ireland,Distilled Spirits,5991157,1,Imports,Fiscal Quarter 1
DC,2019,Germany,Wine And Related Products,101452,3,Imports,Fiscal Quarter 3
KY,2023,United Kingdom,"Baked Goods, Cereals, And Pasta",114169,1,Imports,Fiscal Quarter 1
CT,2021,France,"Baked Goods, Cereals, And Pasta",199460,4,Imports,Fiscal Quarter 4
WY,2022,Georgia,Non-Alcoholic Beverages (Excluding Juices),114643,3,Imports,Fiscal Quarter 3
LA,2021,Canada,Other Livestock Products,3174397,3,Imports,Fiscal Quarter 3
ND,2019,Peru,Coarse Grains (Including Corn),514730,1,Imports,Fiscal Quarter 1
NJ,2023,China,Processed Fruit And Vegetables,34606410,1,Imports,Fiscal Quarter 1
NM,2023,Mexico,Tree Nuts,2188550,4,Imports,Fiscal Quarter 4
KY,2023,Greece,"Baked Goods, Cereals, And Pasta",50662,3,Imports,Fiscal Quarter 3
NC,2020,Canada,Wine And Related Products,3823630,4,Imports,Fiscal Quarter 4
TX,2019,World,Tree Nuts,150285410,3,Imports,Fiscal Quarter 3
WA,2023,Italy,Vegetable Oils,7334333,4,Imports,Fiscal Quarter 4
AK,2024,Italy,Other Feeds And Grain Products,7290,1,Imports,Fiscal Quarter 1
NE,2022,Germany,Live Animals,3139990,4,Imports,Fiscal Quarter 4
VI,2022,Denmark,Beer,54293,2,Imports,Fiscal Quarter 2
IL,2021,New Zealand,Dairy Products,55569043,4,Imports,Fiscal Quarter 4
IN,2024,Mexico,Distilled Spirits,72885912,1,Imports,Fiscal Quarter 1
MA,2020,Netherlands,Fresh Vegetables,184192,1,Imports,Fiscal Quarter 1
CT,2024,Italy,Wine And Related Products,6975677,3,Imports,Fiscal Quarter 3
MO,2020,Mexico,Beer,2808,3,Imports,Fiscal Quarter 3
KS,2021,Greece,Processed Fruit And Vegetables,621632,1,Imports,Fiscal Quarter 1
MA,2019,Indonesia,Vegetable Oils,14243821,4,Imports,Fiscal Quarter 4
VI,2022,Dominican Republic,Distilled Spirits,1174057,4,Imports,Fiscal Quarter 4
US,2019,Canada,"Baked Goods, Cereals, And Pasta",944198879,4,Imports,Fiscal Quarter 4
NC,2022,Turkey,"Tobacco, Unmanufactured",2577652,3,Imports,Fiscal Quarter 3
PR,2024,World,Pork And Pork Products,25379481,2,Imports,Fiscal Quarter 2
KS,2024,New Zealand,Pet Food,8794724,1,Imports,Fiscal Quarter 1
US,2022,Thailand,Processed Fruit And Vegetables,125374665,1,Imports,Fiscal Quarter 1
ND,2021,World,Coarse Grains (Including Corn),6521205,3,Imports,Fiscal Quarter 3
AL,2020,Canada,Processed Fruit And Vegetables,845809,1,Imports,Fiscal Quarter 1
MA,2024,Mexico,Vegetable Oils,1240929,1,Imports,Fiscal Quarter 1
MO,2020,Lithuania,Other Feeds And Grain Products,1429600,2,Imports,Fiscal Quarter 2
IN,2021,Mexico,Vegetable Oils,262846,2,Imports,Fiscal Quarter 2
FL,2022,Peru,Fresh Vegetables,75062863,1,Imports,Fiscal Quarter 1
OR,2024,Canada,Vegetable Oils,20109782,2,Imports,Fiscal Quarter 2
TX,2022,Guatemala,Processed Fruit And Vegetables,14261657,4,Imports,Fiscal Quarter 4
WA,2020,Peru,"Coffee, Unroasted",1808884,3,Imports,Fiscal Quarter 3
MS,2023,Mexico,Processed Fruit And Vegetables,893290,1,Imports,Fiscal Quarter 1
OH,2020,World,Fresh Vegetables,58732467,4,Imports,Fiscal Quarter 4
CO,2019,Indonesia,Live Animals,107935,2,Imports,Fiscal Quarter 2
LA,2019,Nicaragua,"Coffee, Unroasted",2801397,1,Imports,Fiscal Quarter 1
KS,2022,World,Processed Fruit And Vegetables,8716824,2,Imports,Fiscal Quarter 2
AL,2019,World,Vegetable Oils,21145974,2,Imports,Fiscal Quarter 2
MI,2021,Germany,"Baked Goods, Cereals, And Pasta",2274311,4,Imports,Fiscal Quarter 4
PA,2022,Guatemala,Processed Fruit And Vegetables,7443413,2,Imports,Fiscal Quarter 2
PA,2020,Mexico,Chocolate And Cocoa Products,35760552,1,Imports,Fiscal Quarter 1
RI,2019,Portugal,"Baked Goods, Cereals, And Pasta",20830,4,Imports,Fiscal Quarter 4
MA,2022,World,Distilled Spirits,43762400,3,Imports,Fiscal Quarter 3
TN,2021,Spain,Wine And Related Products,423372,1,Imports,Fiscal Quarter 1
IA,2023,Argentina,Other Livestock Products,12263424,1,Imports,Fiscal Quarter 1
CA,2021,Australia,Beef And Beef Products,90074071,4,Imports,Fiscal Quarter 4
PR,2020,Spain,"Baked Goods, Cereals, And Pasta",814382,3,Imports,Fiscal Quarter 3
NM,2020,World,Oilseed Meal And Cake,2501511,3,Imports,Fiscal Quarter 3
UT,2019,Indonesia,"Baked Goods, Cereals, And Pasta",460836,2,Imports,Fiscal Quarter 2
MD,2020,Vietnam,Spices,7736338,1,Imports,Fiscal Quarter 1
MD,2024,World,"Sugars, Sweeteners, And Beverage Bases",119541065,2,Imports,Fiscal Quarter 2
IN,2020,Netherlands,Processed Fruit And Vegetables,1401913,1,Imports,Fiscal Quarter 1
CO,2019,New Zealand,Wine And Related Products,1415681,1,Imports,Fiscal Quarter 1
HI,2020,Mexico,Beer,174474,1,Imports,Fiscal Quarter 1
OH,2023,Indonesia,Industrial Alcohols And Fatty Acids,31599968,3,Imports,Fiscal Quarter 3
ID,2021,Canada,Other Feeds And Grain Products,3823137,2,Imports,Fiscal Quarter 2
MS,2023,United Kingdom,"Baked Goods, Cereals, And Pasta",19856,2,Imports,Fiscal Quarter 2
AR,2023,Chile,Processed Fruit And Vegetables,3910781,4,Imports,Fiscal Quarter 4
UT,2021,World,Chocolate And Cocoa Products,10438305,4,Imports,Fiscal Quarter 4
OK,2019,Germany,Wine And Related Products,109314,4,Imports,Fiscal Quarter 4
VA,2023,India,"Baked Goods, Cereals, And Pasta",2135164,3,Imports,Fiscal Quarter 3
IN,2022,Canada,Chocolate And Cocoa Products,34174440,2,Imports,Fiscal Quarter 2
NC,2019,Malawi,"Tobacco, Unmanufactured",4037921,4,Imports,Fiscal Quarter 4
CT,2022,Mexico,"Sugars, Sweeteners, And Beverage Bases",6843900,1,Imports,Fiscal Quarter 1
PR,2022,Peru,Processed Fruit And Vegetables,3458581,3,Imports,Fiscal Quarter 3
PA,2023,Uruguay,Beef And Beef Products,615222,2,Imports,Fiscal Quarter 2
CO,2021,France,Wine And Related Products,3528868,2,Imports,Fiscal Quarter 2
AR,2020,World,Distilled Spirits,20855404,4,Imports,Fiscal Quarter 4
TN,2022,Canada,Vegetable Oils,26873149,1,Imports,Fiscal Quarter 1
MA,2024,United Kingdom,Distilled Spirits,11019764,3,Imports,Fiscal Quarter 3
NE,2022,Indonesia,Live Animals,1169899,4,Imports,Fiscal Quarter 4
AZ,2023,Honduras,Fresh Fruit - Other,1344969,3,Imports,Fiscal Quarter 3
OR,2019,United Kingdom,Other Feeds And Grain Products,340471,1,Imports,Fiscal Quarter 1
DC,2021,Canada,Beef And Beef Products,63065,2,Imports,Fiscal Quarter 2
LA,2022,Mexico,"Coffee, Unroasted",7267491,2,Imports,Fiscal Quarter 2
CA,2021,Canada,Beef And Beef Products,170100390,4,Imports,Fiscal Quarter 4
AR,2021,Canada,Processed Fruit And Vegetables,2032451,4,Imports,Fiscal Quarter 4
PA,2023,Guatemala,Processed Fruit And Vegetables,4765262,2,Imports,Fiscal Quarter 2
WV,2021,United Kingdom,"Dextrins, Peptones, And Proteins",4261,1,Imports,Fiscal Quarter 1
TX,2019,Nicaragua,Fresh Vegetables,246669,3,Imports,Fiscal Quarter 3
ND,2023,Canada,Oilseeds,9596777,1,Imports,Fiscal Quarter 1
KS,2022,United Kingdom,"Dextrins, Peptones, And Proteins",187317,1,Imports,Fiscal Quarter 1
US,2023,Mexico,Fresh Vegetables,2114707254,3,Imports,Fiscal Quarter 3
NC,2023,Canada,Wine And Related Products,5718364,4,Imports,Fiscal Quarter 4
WV,2022,France,Poultry Products And Eggs,68076,2,Imports,Fiscal Quarter 2
MA,2019,Italy,"Baked Goods, Cereals, And Pasta",2259559,1,Imports,Fiscal Quarter 1
GA,2020,Philippines,Non-Alcoholic Beverages (Excluding Juices),2918553,1,Imports,Fiscal Quarter 1
WV,2019,Germany,Wine And Related Products,49079,4,Imports,Fiscal Quarter 4
NY,2022,Greece,Processed Fruit And Vegetables,13791019,1,Imports,Fiscal Quarter 1
NJ,2021,Canada,"Baked Goods, Cereals, And Pasta",36956368,3,Imports,Fiscal Quarter 3
ME,2021,World,Wine And Related Products,10649574,2,Imports,Fiscal Quarter 2
SD,2022,Canada,Poultry Products And Eggs,1959722,1,Imports,Fiscal Quarter 1
DE,2020,Argentina,Fruit And Vegetable Juices,10519545,3,Imports,Fiscal Quarter 3
CT,2019,Guatemala,"Coffee, Unroasted",213462,4,Imports,Fiscal Quarter 4
MD,2024,Mexico,"Coffee, Unroasted",15629742,3,Imports,Fiscal Quarter 3
US,2021,Mexico,"Baked Goods, Cereals, And Pasta",414521747,2,Imports,Fiscal Quarter 2
OH,2024,World,Fresh Vegetables,108174232,3,Imports,Fiscal Quarter 3
LA,2021,Ukraine,Vegetable Oils,9298927,4,Imports,Fiscal Quarter 4
CO,2020,Ecuador,Live Animals,63341,2,Imports,Fiscal Quarter 2
IA,2021,World,Vegetable Oils,42592011,3,Imports,Fiscal Quarter 3
DC,2024,Israel,Wine And Related Products,212235,3,Imports,Fiscal Quarter 3
GA,2022,Brazil,"Sugars, Sweeteners, And Beverage Bases",202952,2,Imports,Fiscal Quarter 2
MS,2020,Guatemala,Fresh Fruit - Other,2304450,4,Imports,Fiscal Quarter 4
US,2020,World,Beef And Beef Products,1669546938,2,Imports,Fiscal Quarter 2
IL,2020,Canada,"Baked Goods, Cereals, And Pasta",126814599,2,Imports,Fiscal Quarter 2
PR,2019,World,"Baked Goods, Cereals, And Pasta",19146981,1,Imports,Fiscal Quarter 1
MI,2024,Canada,Live Animals,28261354,1,Imports,Fiscal Quarter 1
SC,2024,India,Vegetable Oils,3480598,3,Imports,Fiscal Quarter 3
ID,2022,Argentina,Processed Fruit And Vegetables,992113,4,Imports,Fiscal Quarter 4
TN,2023,World,Chocolate And Cocoa Products,11323518,1,Imports,Fiscal Quarter 1
WA,2020,Italy,Vegetable Oils,5144944,3,Imports,Fiscal Quarter 3
ID,2023,World,Planting Seeds,14636773,3,Imports,Fiscal Quarter 3
DE,2019,Poland,Pork And Pork Products,46241,3,Imports,Fiscal Quarter 3
DC,2023,Hungary,Live Animals,2190,3,Imports,Fiscal Quarter 3
AR,2022,Canada,"Baked Goods, Cereals, And Pasta",4312090,1,Imports,Fiscal Quarter 1
VA,2023,Spain,Wine And Related Products,3874114,3,Imports,Fiscal Quarter 3
DC,2021,World,Processed Fruit And Vegetables,368762,3,Imports,Fiscal Quarter 3
IN,2023,Canada,Distilled Spirits,2881900,4,Imports,Fiscal Quarter 4
US,2020,Guatemala,Fresh Vegetables,36158252,3,Imports,Fiscal Quarter 3
AK,2019,World,Industrial Alcohols And Fatty Acids,606353,2,Imports,Fiscal Quarter 2
ME,2020,World,Nursery Products And Cut Flowers,11172990,2,Imports,Fiscal Quarter 2
MT,2023,World,Wheat,4393747,3,Imports,Fiscal Quarter 3
IN,2019,France,"Baked Goods, Cereals, And Pasta",1291804,1,Imports,Fiscal Quarter 1
AZ,2023,Mexico,Fresh Vegetables,646369351,3,Imports,Fiscal Quarter 3
MA,2020,New Zealand,Wine And Related Products,4609414,4,Imports,Fiscal Quarter 4
IN,2019,Malaysia,Vegetable Oils,116512,4,Imports,Fiscal Quarter 4
NJ,2021,Argentina,Wine And Related Products,13849334,1,Imports,Fiscal Quarter 1
CT,2019,Italy,"Baked Goods, Cereals, And Pasta",3723955,4,Imports,Fiscal Quarter 4
GA,2022,Italy,"Baked Goods, Cereals, And Pasta",7185304,1,Imports,Fiscal Quarter 1
FL,2019,Canada,Fresh Vegetables,29394561,4,Imports,Fiscal Quarter 4
OH,2019,Italy,Vegetable Oils,4101031,4,Imports,Fiscal Quarter 4
IN,2019,Italy,Distilled Spirits,1663149,4,Imports,Fiscal Quarter 4
NM,2022,India,Spices,369978,2,Imports,Fiscal Quarter 2
RI,2022,Vietnam,Pet Food,135639,4,Imports,Fiscal Quarter 4
NE,2021,Canada,Beef And Beef Products,13286798,1,Imports,Fiscal Quarter 1
IN,2023,Italy,"Baked Goods, Cereals, And Pasta",479330,1,Imports,Fiscal Quarter 1
AL,2020,Canada,Vegetable Oils,20094698,3,Imports,Fiscal Quarter 3
KY,2021,Mexico,Yeast And Baking Powder,977102,3,Imports,Fiscal Quarter 3
TX,2022,Chile,Fresh Fruit - Other,9020057,1,Imports,Fiscal Quarter 1
WV,2019,France,"Dextrins, Peptones, And Proteins",89085,3,Imports,Fiscal Quarter 3
NJ,2020,Thailand,Processed Fruit And Vegetables,17665965,1,Imports,Fiscal Quarter 1
MS,2021,Mexico,"Baked Goods, Cereals, And Pasta",76607,2,Imports,Fiscal Quarter 2
TN,2021,China,Processed Fruit And Vegetables,1109894,1,Imports,Fiscal Quarter 1
PA,2020,Uruguay,Fresh Fruit - Other,275140,1,Imports,Fiscal Quarter 1
GA,2020,Fiji,Non-Alcoholic Beverages (Excluding Juices),3616501,2,Imports,Fiscal Quarter 2
AL,2023,Canada,Processed Fruit And Vegetables,1372280,4,Imports,Fiscal Quarter 4
DE,2021,Guatemala,Fresh Fruit - Bananas,3889783,4,Imports,Fiscal Quarter 4
TN,2020,World,Wine And Related Products,12130141,2,Imports,Fiscal Quarter 2
WI,2021,China,Processed Fruit And Vegetables,1182776,4,Imports,Fiscal Quarter 4
KY,2022,Canada,Other Feeds And Grain Products,10978816,2,Imports,Fiscal Quarter 2
NJ,2023,Turkey,Processed Fruit And Vegetables,24690263,3,Imports,Fiscal Quarter 3
OR,2022,World,Other Feeds And Grain Products,18558965,2,Imports,Fiscal Quarter 2
US,2023,World,Processed Fruit And Vegetables,3299390987,4,Imports,Fiscal Quarter 4
CA,2021,China,Processed Fruit And Vegetables,81529584,1,Imports,Fiscal Quarter 1
HI,2021,Australia,Beef And Beef Products,421634,2,Imports,Fiscal Quarter 2
MD,2021,World,Spices,57001422,2,Imports,Fiscal Quarter 2
MD,2020,Indonesia,Spices,24880656,3,Imports,Fiscal Quarter 3
MT,2024,Canada,Other Livestock Products,4362512,1,Imports,Fiscal Quarter 1
MA,2021,France,Wine And Related Products,34256173,4,Imports,Fiscal Quarter 4
WY,2022,Brazil,Other Feeds And Grain Products,605055,2,Imports,Fiscal Quarter 2
IN,2019,Denmark,"Baked Goods, Cereals, And Pasta",1170531,1,Imports,Fiscal Quarter 1
VA,2021,Spain,Vegetable Oils,2751925,1,Imports,Fiscal Quarter 1
OK,2019,Mexico,"Baked Goods, Cereals, And Pasta",23788,4,Imports,Fiscal Quarter 4
ID,2022,World,Processed Fruit And Vegetables,35039860,4,Imports,Fiscal Quarter 4
NE,2019,Chile,Processed Fruit And Vegetables,136019,4,Imports,Fiscal Quarter 4
OR,2019,Italy,"Baked Goods, Cereals, And Pasta",30499,2,Imports,Fiscal Quarter 2
WI,2024,Mexico,Yeast And Baking Powder,16823365,1,Imports,Fiscal Quarter 1
IL,2019,China,Processed Fruit And Vegetables,17582879,4,Imports,Fiscal Quarter 4
KY,2022,United Kingdom,Distilled Spirits,32598459,4,Imports,Fiscal Quarter 4
MO,2023,Ireland,Distilled Spirits,1153236,4,Imports,Fiscal Quarter 4
RI,2023,World,Pork And Pork Products,2702734,1,Imports,Fiscal Quarter 1
MA,2020,Italy,Wine And Related Products,22858528,3,Imports,Fiscal Quarter 3
PA,2020,Cote D'Ivoire,Chocolate And Cocoa Products,28941650,1,Imports,Fiscal Quarter 1
UT,2022,World,Essential Oils,34790739,2,Imports,Fiscal Quarter 2
CO,2020,France,Distilled Spirits,4587087,4,Imports,Fiscal Quarter 4
IA,2020,Germany,Other Livestock Products,4248189,1,Imports,Fiscal Quarter 1
KY,2020,World,Live Animals,3293299,4,Imports,Fiscal Quarter 4
AL,2019,Mexico,Processed Fruit And Vegetables,538021,1,Imports,Fiscal Quarter 1
TN,2021,Canada,Wine And Related Products,5837128,4,Imports,Fiscal Quarter 4
GA,2024,Canada,Vegetable Oils,59097555,2,Imports,Fiscal Quarter 2
LA,2019,Canada,Oilseeds,257795,3,Imports,Fiscal Quarter 3
KS,2020,Lithuania,Other Feeds And Grain Products,777130,2,Imports,Fiscal Quarter 2
AZ,2022,Mexico,Processed Fruit And Vegetables,8584487,4,Imports,Fiscal Quarter 4
ID,2023,Canada,Planting Seeds,1569425,1,Imports,Fiscal Quarter 1
TX,2023,Mexico,"Baked Goods, Cereals, And Pasta",177288240,1,Imports,Fiscal Quarter 1
NY,2020,Mexico,Distilled Spirits,42341645,4,Imports,Fiscal Quarter 4
IL,2020,United Kingdom,Distilled Spirits,12940497,1,Imports,Fiscal Quarter 1
NC,2023,Turkey,"Tobacco, Unmanufactured",1615747,4,Imports,Fiscal Quarter 4
IA,2022,World,Other Feeds And Grain Products,43329402,1,Imports,Fiscal Quarter 1
VA,2021,Peru,Processed Fruit And Vegetables,5494108,1,Imports,Fiscal Quarter 1
MA,2023,World,Distilled Spirits,32342501,2,Imports,Fiscal Quarter 2
RI,2020,Canada,Pork And Pork Products,2368020,2,Imports,Fiscal Quarter 2
RI,2019,Australia,Wine And Related Products,197973,3,Imports,Fiscal Quarter 3
NE,2021,Germany,Other Feeds And Grain Products,340781,4,Imports,Fiscal Quarter 4
HI,2024,South Korea,Processed Fruit And Vegetables,596667,2,Imports,Fiscal Quarter 2
MO,2019,Ireland,Distilled Spirits,4870752,1,Imports,Fiscal Quarter 1
MI,2024,Mexico,"Baked Goods, Cereals, And Pasta",25810491,3,Imports,Fiscal Quarter 3
IN,2022,Turkey,Vegetable Oils,464944,4,Imports,Fiscal Quarter 4
ID,2020,Netherlands,Planting Seeds,400341,4,Imports,Fiscal Quarter 4
KS,2022,Australia,"Dextrins, Peptones, And Proteins",16963989,2,Imports,Fiscal Quarter 2
